"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","pitch","yaw","distance_m","Point_X","Point_Y","Point_Z"
5.53803825378418,3.619850873947144,1.337651371955872,40.0,1.0,11.43,33.17,6.75,5.538038374764687,3.619850772421214,1.337651428824131
5.901011466979981,0.8977121710777283,1.257845520973206,62.0,2.0,11.9,8.65,6.100000000000001,5.901011563258159,0.8977121758333799,1.257845530919441
5.959784507751465,-1.697689294815064,1.107178330421448,82.0,3.0,10.13,-15.9,6.295,5.95978457073099,-1.697689293743631,1.107178365208195
3.946027994155884,-3.299391508102417,0.5687727928161621,19.0,4.0,6.310000000000001,-39.9,5.175,3.946028076665434,-3.299391597688204,0.5687728046176084
5.727958679199219,8.932497024536133,1.657885670661926,40.0,0.0,8.88,57.33,10.74,5.727958736612166,8.932497074587607,1.657885618537112
5.58329439163208,3.623063564300537,1.343255043029785,40.0,1.0,11.41,32.98,6.79,5.583294410054883,3.623063549589358,1.343255019081211
5.899205684661865,0.8753275275230408,1.257855415344238,63.0,2.0,11.91,8.44,6.095,5.899205577956519,0.875327551950731,1.257855407351189
5.958065032958984,-1.720833659172058,1.109140157699585,83.0,3.0,10.14,-16.11,6.3,5.958065079372842,-1.720833687515855,1.109140175932905
3.918401718139648,-3.300769567489624,0.5701515674591064,19.0,4.0,6.350000000000001,-40.11,5.155,3.918401715027535,-3.30076963438221,0.5701515766965871
5.728789329528809,8.862141609191895,1.644940257072449,40.0,0.0,8.86,57.12000000000001,10.68,5.728789113507634,8.862141212520164,1.644940248856476
5.624752044677734,3.622127056121826,1.350178956985474,40.0,1.0,11.41,32.78,6.825,5.624752129336043,3.622127153154114,1.350179014024929
5.902225017547607,0.8547301292419434,1.257855415344238,64.0,2.0,11.91,8.24,6.095,5.902225101335375,0.8547301488563492,1.257855407351189
5.960606098175049,-1.745261907577515,1.114152908325195,83.0,3.0,10.17,-16.32,6.310000000000001,5.96060601424705,-1.745261966942565,1.114152866381301
3.887757778167725,-3.298225164413452,0.5691662430763245,19.0,4.0,6.37,-40.31,5.13,3.887757816261794,-3.29822512479692,0.5691662219893805
5.731021881103516,8.791370391845703,1.62837290763855,41.0,0.0,8.82,56.9,10.62,5.731022053427859,8.791370077856515,1.628372923286522
5.671831130981445,3.623104333877564,1.353393912315369,40.0,1.0,11.37,32.57,6.865,5.671830911423153,3.6231042155416,1.353393865639082
5.905535697937012,0.8331223130226135,1.256814479827881,64.0,2.0,11.9,8.03,6.095,5.9055354945238,0.8331223261874292,1.256814509992458
5.96410083770752,-1.768911957740784,1.114832878112793,83.0,3.0,10.16,-16.52,6.32,5.964100806016413,-1.768911910049109,1.114832826104782
3.860307216644287,-3.299345016479492,0.5696062445640564,19.0,4.0,6.4,-40.52,5.11,3.86030719327084,-3.299344950268548,0.5696062435743232
5.728396415710449,8.717333793640137,1.612944960594177,45.0,0.0,8.790000000000001,56.69,10.555,5.728396262432213,8.717333869412464,1.612944967984641
5.718397617340088,3.623408079147339,1.360098123550415,41.0,1.0,11.36,32.36,6.905,5.718397724850541,3.623408008457624,1.360098108472076
5.903919219970703,0.8108359575271606,1.254743456840515,66.0,2.0,11.89,7.82,6.09,5.903919375313008,0.8108359831191114,1.254743407347861
5.961730480194092,-1.792007923126221,1.118974447250366,84.0,3.0,10.19,-16.73,6.325,5.961730356614867,-1.792007880106175,1.118974491511823
3.839277267456055,-3.308132886886597,0.5711451768875122,18.0,4.0,6.43,-40.75,5.100000000000001,3.839277244401096,-3.308132919750335,0.5711451880984899
5.730909824371338,8.651896476745605,1.597295522689819,45.0,0.0,8.75,56.48,10.5,5.730909791936073,8.651896894131786,1.597295554994125
5.765246391296387,3.623547077178955,1.365600228309631,42.0,1.0,11.34,32.15,6.945,5.765246546726601,3.623547077097783,1.365600174104092
5.901864051818848,0.7895737290382385,1.253713250160217,67.0,2.0,11.89,7.62,6.085,5.901864233707665,0.7895737317448526,1.253713240346754
5.964724540710449,-1.816771388053894,1.11965537071228,84.0,3.0,10.18,-16.94,6.335,5.964724517213536,-1.816771385665402,1.119655378220981
3.811892747879028,-3.308958530426025,0.5715484619140625,18.0,4.0,6.46,-40.96,5.08,3.811892733620065,-3.308958465839561,0.5715484745174703
5.732858180999756,8.586315155029297,1.583523154258728,46.0,0.0,8.72,56.27,10.445,5.732858317638327,8.586315551186493,1.583523212756309
5.808218955993652,3.620926380157471,1.368898749351502,45.0,1.0,11.31,31.94,6.98,5.808219075577028,3.620926338269153,1.368898689798434
5.900083541870117,0.7673341631889343,1.251644611358643,69.0,2.0,11.88,7.41,6.08,5.900083379083304,0.7673341916348332,1.251644661320879
5.966868877410889,-1.841349959373474,1.124692559242249,84.0,3.0,10.21,-17.15,6.345,5.966868701821939,-1.841349917582311,1.124692569655097
3.784629821777344,-3.309694290161133,0.5710533261299133,19.0,4.0,6.48,-41.17,5.060000000000001,3.784629766770852,-3.309694192597138,0.5710533074598174
5.734549999237061,8.5210542678833,1.568014740943909,46.0,0.0,8.68,56.06,10.39,5.734549922760189,8.521054329539984,1.568014762812848
5.830198287963867,3.605022430419922,1.368467211723328,76.0,1.0,11.29,31.73,6.99,5.830198253190543,3.605022312370652,1.368467192081605
5.902856349945068,0.745704174041748,1.251644611358643,69.0,2.0,11.88,7.2,6.08,5.902856169770057,0.7457041509838263,1.251644661320879
5.964776515960693,-1.864675521850586,1.125578880310059,84.0,3.0,10.21,-17.36,6.350000000000001,5.964776413034211,-1.864675465048834,1.125578852215897
3.753611326217651,-3.306925535202026,0.5708513259887695,19.0,4.0,6.51,-41.38,5.035,3.753611245997696,-3.306925522384166,0.5708512970326315
5.735526561737061,8.45543384552002,1.556148052215576,47.0,0.0,8.66,55.85,10.335,5.735526654653744,8.455433893032586,1.556148024550453
5.838973999023438,3.582334518432617,1.365097165107727,76.0,1.0,11.27,31.53,6.985,5.838973764768317,3.582334438946607,1.365097191369321
5.905458927154541,0.7230067849159241,1.252683043479919,67.0,2.0,11.89,6.98,6.08,5.905459022732887,0.7230068108780386,1.252683073345648
5.966721057891846,-1.889317393302918,1.13062858581543,83.0,3.0,10.24,-17.57,6.36,5.966720933793101,-1.889317397020006,1.130628617872699
3.726380586624146,-3.307272672653198,0.5711926221847534,19.0,4.0,6.54,-41.59,5.015,3.726380544283787,-3.307272599789958,0.5711926031224802
5.73478364944458,8.391139030456543,1.542545199394226,47.0,0.0,8.63,55.65,10.28,5.734783433451297,8.391138974667095,1.542545195200254
5.8382568359375,3.555300712585449,1.362165689468384,76.0,1.0,11.27,31.34,6.97,5.838256711686793,3.555300714502664,1.362165701337748
5.908041000366211,0.7034454941749573,1.251644611358643,67.0,2.0,11.88,6.79,6.08,5.908041140491272,0.703445466293963,1.251644661320879
5.969272613525391,-1.913076639175415,1.133500337600708,82.0,3.0,10.25,-17.77,6.37,5.969272540691092,-1.913076635398583,1.133500384668372
3.698621273040772,-3.308110952377319,0.5715129375457764,19.0,4.0,6.57,-41.81,4.995,3.698621367648452,-3.308110931108598,0.5715129449575912
5.740971565246582,8.328229904174805,1.527981162071228,48.0,0.0,8.59,55.42,10.23,5.740971633479505,8.328230203876267,1.527981143478798
5.840495109558106,3.52460241317749,1.35566258430481,76.0,1.0,11.24,31.11,6.955,5.840495050028897,3.524602309494914,1.35566261676387
5.910579681396484,0.6817867159843445,1.251644611358643,67.0,2.0,11.88,6.58,6.08,5.91057971384302,0.6817866881175616,1.251644661320879
5.971392154693604,-1.937918663024902,1.136375546455383,78.0,3.0,10.26,-17.98,6.38,5.971391955741447,-1.937918655667181,1.13637555188566
3.671563148498535,-3.308211803436279,0.5709497928619385,19.0,4.0,6.59,-42.02,4.975000000000001,3.671563206800785,-3.308211749682654,0.5709497681305872
5.741032123565674,8.26333999633789,1.512742042541504,48.0,0.0,8.55,55.21,10.175,5.741032194705235,8.263339877780092,1.512742014901192
5.841155052185059,3.495859146118164,1.350362658500671,76.0,1.0,11.22,30.9,6.94,5.841154852359179,3.495859061869486,1.350362695836125
5.908392906188965,0.6596000790596008,1.249577760696411,67.0,2.0,11.87,6.37,6.075,5.908393026278959,0.6596000973627146,1.249577752113595
5.973408699035645,-1.962801575660706,1.139254093170166,75.0,3.0,10.27,-18.19,6.390000000000001,5.973408563024119,-1.962801617785949,1.139254119328521
3.644481182098389,-3.308092594146729,0.5712317228317261,19.0,4.0,6.62,-42.23,4.955,3.644481166955305,-3.3080925566432,0.5712317046435342
5.743371486663818,8.202384948730469,1.500065684318543,48.0,0.0,8.52,55.0,10.125,5.743371481162961,8.202384532802387,1.500065667031996
5.84168004989624,3.467156887054443,1.345072865486145,76.0,1.0,11.2,30.69,6.925,5.841680113749321,3.467156960710095,1.345072882198306
5.910659313201904,0.6389719247817993,1.249577760696411,67.0,2.0,11.87,6.17,6.075,5.910659464340075,0.6389719383743213,1.249577752113595
5.975132942199707,-1.987662196159363,1.143235206604004,71.0,3.0,10.29,-18.4,6.4,5.975132850850583,-1.987662146430784,1.143235149185136
3.624780416488648,-3.314522981643677,0.5726507306098938,19.0,4.0,6.65,-42.44,4.945,3.62478050296086,-3.314522960864775,0.5726507201209312
5.739643096923828,8.13947868347168,1.486702561378479,48.0,0.0,8.49,54.81,10.07,5.739643237482884,8.13947855609341,1.486702505988524
5.842272758483887,3.438615083694458,1.338610053062439,76.0,1.0,11.17,30.48,6.91,5.842272578406166,3.438615176345858,1.338610021106715
5.913178443908691,0.6173266172409058,1.248540163040161,66.0,2.0,11.86,5.96,6.075,5.91317853634091,0.6173266326563087,1.248540117885846
5.981605052947998,-2.01419472694397,1.147016167640686,66.0,3.0,10.3,-18.61,6.415,5.981604986591819,-2.01419477668938,1.147016209971383
3.605081558227539,-3.320853471755981,0.5740591883659363,19.0,4.0,6.68,-42.65,4.935000000000001,3.605081663268893,-3.320853393688116,0.5740591770824015
5.738224506378174,8.074466705322266,1.475124835968018,48.0,0.0,8.47,54.6,10.015,5.738224669984256,8.074466511182463,1.475124807118698
5.840743064880371,3.413054704666138,1.333342909812927,76.0,1.0,11.15,30.3,6.895000000000001,5.840743059503909,3.413054671239188,1.333342913128234
5.91496753692627,0.5956059098243713,1.250615358352661,64.0,2.0,11.88,5.75,6.075,5.914967443619514,0.5956059029048925,1.250615348277029
5.98401689529419,-2.037125587463379,1.149907469749451,65.0,3.0,10.31,-18.8,6.425,5.984016829290211,-2.037125496222962,1.149907517763874
3.577452182769775,-3.320884704589844,0.5751405954360962,19.0,4.0,6.72,-42.87,4.915,3.577452076527749,-3.320884664323244,0.5751405796933445
5.739580154418945,8.014004707336426,1.460878849029541,48.0,0.0,8.43,54.39,9.965,5.73958005991943,8.014005157717516,1.46087886830234
5.84088134765625,3.384478569030762,1.328085899353027,76.0,1.0,11.13,30.09,6.88,5.840881166569665,3.384478541088825,1.328085916995224
5.917661190032959,0.5750184655189514,1.247502446174622,64.0,2.0,11.85,5.55,6.075,5.9176614000633,0.5750184365388132,1.247502445625391
5.985261917114258,-2.063228130340576,1.152802228927612,64.0,3.0,10.32,-19.02,6.435000000000001,5.985262011344592,-2.063228219560759,1.152802224825852
3.546975612640381,-3.316879510879517,0.5739102959632874,19.0,4.0,6.74,-43.08,4.89,3.546975720145477,-3.316879586514328,0.5739103146511866
5.744696617126465,7.95643424987793,1.449143648147583,47.0,0.0,8.4,54.17,9.92,5.744696609119082,7.956434098900434,1.449143643339123
5.842057228088379,3.353906869888306,1.322839021682739,76.0,1.0,11.11,29.86,6.865,5.842057052372044,3.353906869132157,1.322839034054484
5.915049552917481,0.5508051514625549,1.246475696563721,67.0,2.0,11.85,5.32,6.07,5.915049622726202,0.550805141002714,1.246475694641337
5.981923580169678,-2.086638927459717,1.155909538269043,64.0,3.0,10.34,-19.23,6.44,5.981923735215258,-2.086638841167704,1.155909500176652
3.522574424743652,-3.320667266845703,0.5746846795082092,19.0,4.0,6.770000000000001,-43.31,4.875,3.522574535397002,-3.320667276782448,0.5746846783052778
5.75418758392334,7.90834379196167,1.43549644947052,47.0,0.0,8.35,53.96,9.885,5.754187692782306,7.908343630032361,1.435496438713521
5.840757846832275,3.327457427978516,1.317602276802063,76.0,1.0,11.09,29.67,6.850000000000001,5.840757766846585,3.327457434524809,1.317602265650328
5.917060375213623,0.5312065482139587,1.245438814163208,69.0,2.0,11.84,5.13,6.07,5.917060224948655,0.5312065454983125,1.245438838462304
5.983321666717529,-2.111756563186646,1.158811807632446,67.0,3.0,10.35,-19.44,6.45,5.983321776061479,-2.111756536726783,1.158811828426092
3.500593423843384,-3.321938991546631,0.5746009945869446,19.0,4.0,6.79,-43.5,4.86,3.500593410863371,-3.321939109384922,0.5746010140600737
5.76295280456543,7.859676361083984,1.427011847496033,47.0,0.0,8.33,53.75,9.85,5.762953016135351,7.859676190589957,1.427011812456304
5.840097904205322,3.298788070678711,1.314717054367065,76.0,1.0,11.09,29.46,6.835,5.840097676164733,3.298788160681866,1.314717005214598
5.918445110321045,0.5105115175247192,1.247512459754944,70.0,2.0,11.86,4.93,6.07,5.918444940664871,0.5105115224945598,1.247512512850549
5.979983329772949,-2.135258197784424,1.160818338394165,67.0,3.0,10.36,-19.65,6.455,5.979983104069963,-2.135258235767369,1.160818393042336
3.477265119552612,-3.324107885360718,0.5770257115364075,19.0,4.0,6.84,-43.71,4.845,3.477265067977093,-3.324107991874279,0.5770257406596438
5.736300945281982,7.763495445251465,1.408194780349731,50.0,0.0,8.3,53.54,9.755,5.736301170812473,7.763495440187925,1.408194740764494
5.844385147094727,3.273013114929199,1.308117389678955,76.0,1.0,11.05,29.25,6.825,5.844385300914413,3.273013032002436,1.308117405586273
5.916049480438232,0.488466888666153,1.243376851081848,74.0,2.0,11.83,4.72,6.065,5.916049270495534,0.4884668972848734,1.24337690155727
5.976737499237061,-2.157651662826538,1.163935661315918,67.0,3.0,10.38,-19.85,6.46,5.976737696995792,-2.157651551162518,1.163935687688721
3.445947408676148,-3.320746183395386,0.5748835802078247,19.0,4.0,6.850000000000001,-43.94,4.82,3.445947519901431,-3.32074608752338,0.5748835641095879
5.747831344604492,7.725368022918701,1.397863864898682,50.0,0.0,8.26,53.35,9.73,5.747831422226411,7.725367996207795,1.397863821992352
5.847592830657959,3.248047828674316,1.303865909576416,76.0,1.0,11.03,29.05,6.815,5.847592986533875,3.24804787577369,1.303865890543146
5.917799949645996,0.4667802155017853,1.243376851081848,74.0,2.0,11.83,4.51,6.065,5.917799854213772,0.4667802118142007,1.24337690155727
5.977837562561035,-2.182847023010254,1.166848182678223,69.0,3.0,10.39,-20.06,6.47,5.977837768630556,-2.182846982091522,1.166848175517275
3.41332221031189,-3.311206817626953,0.57379549741745,19.0,4.0,6.88,-44.13,4.79,3.413322257728806,-3.311206710625488,0.5737955074779343
5.757106781005859,7.676114082336426,1.387811660766602,50.0,0.0,8.23,53.13,9.695,5.757106843221655,7.676113889381145,1.387811713807136
5.851059436798096,3.221968650817871,1.300786852836609,76.0,1.0,11.02,28.84,6.805,5.85105947603771,3.221968573421219,1.300786884833698
5.918960094451904,0.4460877478122711,1.24544894695282,74.0,2.0,11.85,4.310000000000001,6.065,5.918960014317941,0.4460877465794462,1.245448943657283
5.979602813720703,-2.205991983413696,1.169764041900635,69.0,3.0,10.4,-20.25,6.48,5.979602944511194,-2.205991991613452,1.169764061223629
3.389719486236572,-3.313668489456177,0.5744807720184326,19.0,4.0,6.91,-44.35,4.775,3.38971936804754,-3.313668581427054,0.5744807554188467
5.749689102172852,7.607970237731934,1.37589418888092,50.0,0.0,8.21,52.92,9.635,5.749689248347911,7.607970408211578,1.375894187504751
5.850303173065186,3.193663835525513,1.295593023300171,76.0,1.0,11.0,28.63,6.79,5.850303379910292,3.193663873621726,1.295593078606739
5.920772075653076,0.4244062006473541,1.244412899017334,74.0,2.0,11.84,4.1,6.065,5.92077197650237,0.4244062124195425,1.24441294156077
5.975893497467041,-2.229541063308716,1.171779870986939,69.0,3.0,10.41,-20.46,6.485,5.975893515626387,-2.229541113761703,1.171779890568502
3.370192050933838,-3.318823099136353,0.5765799283981323,19.0,4.0,6.95,-44.56,4.765,3.370192004522209,-3.318823046710259,0.576579948731667
5.750985145568848,7.551980972290039,1.364498019218445,51.0,0.0,8.18,52.71,9.59,5.750985053627875,7.551980926824131,1.364498073957355
5.849416255950928,3.165406703948975,1.290409445762634,76.0,1.0,10.98,28.42,6.775,5.849416097500382,3.16540675331691,1.290409394091312
5.922287940979004,0.402702659368515,1.244412899017334,74.0,2.0,11.84,3.89,6.065,5.92228773435168,0.4027026476492762,1.24441294156077
5.975712776184082,-2.256841897964478,1.175816535949707,69.0,3.0,10.43,-20.69,6.495,5.975712909428776,-2.256841945371804,1.17581659186146
3.349654674530029,-3.32519006729126,0.5770174860954285,19.0,4.0,6.97,-44.79,4.755,3.349654746644389,-3.325190053143083,0.5770174943283904
5.761125564575195,7.508044719696045,1.353623032569885,51.0,0.0,8.14,52.5,9.56,5.761125471032255,7.508044889970978,1.353623004090907
5.852723598480225,3.139518260955811,1.286186456680298,76.0,1.0,10.96,28.21,6.765000000000001,5.852723705745636,3.139518217480322,1.286186450835281
5.923873901367188,0.3820415139198303,1.243376851081848,74.0,2.0,11.83,3.69,6.065,5.923873998856262,0.3820415243773436,1.24337690155727
5.976396560668945,-2.282163858413696,1.178743481636047,69.0,3.0,10.44,-20.9,6.505,5.976396614469075,-2.282163948032685,1.178743492394528
3.326631784439087,-3.326631784439087,0.5784817934036255,19.0,4.0,7.01,-45.0,4.74,3.326631840823361,-3.326631840823361,0.5784817985385191
5.77707052230835,7.471960067749023,1.344197750091553,52.0,0.0,8.1,52.29,9.540000000000001,5.777070493149821,7.471960179153495,1.344197752684539
5.851978302001953,3.111552000045776,1.27870786190033,76.0,1.0,10.92,28.0,6.75,5.851978301229647,3.111552056642122,1.278707848080849
5.925234317779541,0.360326886177063,1.243376851081848,73.0,2.0,11.83,3.48,6.065,5.925234461526025,0.360326874682204,1.24337690155727
5.972597122192383,-2.304633378982544,1.181884288787842,69.0,3.0,10.46,-21.1,6.51,5.972596977634506,-2.304633369054195,1.181884248559506
3.307282209396362,-3.331615209579468,0.5789000988006592,19.0,4.0,7.03,-45.21,4.73,3.30728217889553,-3.331615117324877,0.5789000770188022
4.402205944061279,5.650812149047852,1.01692008972168,139.0,0.0,8.08,52.08,7.235,4.402206127664169,5.65081231433142,1.016920054751824
5.85304069519043,3.088569641113281,1.276813507080078,76.0,1.0,10.92,27.82,6.74,5.85304059940318,3.088569752258385,1.276813466083692
5.926515102386475,0.3386073708534241,1.243376851081848,73.0,2.0,11.83,3.27,6.065,5.926515326888066,0.3386073844952136,1.24337690155727
5.973078727722168,-2.330007076263428,1.184818744659424,69.0,3.0,10.47,-21.31,6.520000000000001,5.973078856291775,-2.330007182556141,1.184818764941261
3.284387111663818,-3.332895040512085,0.5795143842697144,19.0,4.0,7.060000000000001,-45.42,4.715,3.284387038540157,-3.332895119093317,0.5795143709981331
4.371357917785645,5.568991661071777,1.000030517578125,55.0,0.0,8.040000000000001,51.87000000000001,7.15,4.371357905102833,5.568991747160215,1.00003049231331
5.851664066314697,3.060476541519165,1.271666884422302,76.0,1.0,10.9,27.61,6.725000000000001,5.85166400153429,3.060476568332663,1.271666854107019
5.927877902984619,0.3179295361042023,1.242340803146362,72.0,2.0,11.82,3.07,6.065,5.927877789355282,0.3179295398206108,1.242340823678344
5.97326135635376,-2.355339050292969,1.18887734413147,68.0,3.0,10.49,-21.52,6.53,5.973261134403546,-2.355339056758148,1.188877347725029
3.2476487159729,-3.319865226745606,0.5776443481445312,19.0,4.0,7.09,-45.63,4.68,3.247648699684373,-3.319865197032522,0.5776443516304931
4.37152910232544,5.525395393371582,0.991446316242218,55.0,0.0,8.01,51.65,7.115,4.371528944243857,5.525395360909179,0.9914463148761629
5.850157737731934,3.032433748245239,1.266530394554138,76.0,1.0,10.88,27.4,6.71,5.850157795427265,3.032433773372345,1.266530370228982
5.929003238677979,0.2962006330490112,1.242340803146362,72.0,2.0,11.82,2.86,6.065,5.929003242962165,0.2962006461275056,1.242340823678344
5.9689621925354,-2.378959655761719,1.190909147262573,68.0,3.0,10.5,-21.73,6.535,5.968962338338902,-2.378959642004149,1.190909159091184
3.189740419387817,-3.28581428527832,0.5720193386077881,20.0,4.0,7.12,-45.85,4.615,3.189740387602639,-3.285814222388964,0.5720193664929331
4.373555183410645,5.486509323120117,0.9835922718048096,55.0,0.0,7.98,51.44,7.085,4.373555215709709,5.486509452126493,0.9835922970748833
5.848522186279297,3.004441976547241,1.261404037475586,75.0,1.0,10.86,27.19,6.695,5.848522332377759,3.004441950959934,1.261404015766039
5.930048942565918,0.2744677662849426,1.242340803146362,72.0,2.0,11.82,2.65,6.065,5.930049048632973,0.2744677733894985,1.242340823678344
5.969969272613525,-2.40233325958252,1.193854689598084,68.0,3.0,10.51,-21.92,6.545,5.969969106929129,-2.402333209850223,1.193854685949068
3.149927139282227,-3.268688440322876,0.5694383382797241,28.0,4.0,7.15,-46.06,4.575,3.14992723810244,-3.268688321215298,0.5694383666482667
4.376549243927002,5.453067302703857,0.9764606952667236,55.0,0.0,7.95,51.25,7.060000000000001,4.376549147523071,5.453067221998883,0.9764606657087959
5.846757888793945,2.976501703262329,1.256287813186646,75.0,1.0,10.84,26.98,6.68,5.846757966267543,2.976501682760818,1.256287792032164
5.930971145629883,0.2537663578987122,1.242340803146362,73.0,2.0,11.82,2.45,6.065,5.930970992066464,0.2537663671339407,1.242340823678344
5.97065544128418,-2.426859855651856,1.1956787109375,68.0,3.0,10.51,-22.12,6.555,5.970655579624431,-2.426859958648115,1.195678757279777
3.121780157089233,-3.261054277420044,0.5679025650024414,28.0,4.0,7.17,-46.25,4.55,3.121780274458732,-3.261054218545415,0.5679025459597055
4.380139827728272,5.41288423538208,0.9674504399299622,56.0,0.0,7.91,51.02,7.03,4.380139671892645,5.412884263579997,0.9674504658121864
5.849249839782715,2.950825452804565,1.25212037563324,76.0,1.0,10.82,26.77,6.67,5.849249798531458,2.95082556167661,1.252120321269329
5.932158470153809,0.2299643456935883,1.241304755210877,74.0,2.0,11.81,2.22,6.065,5.9321584625608,0.2299643387042246,1.241304707955553
5.969378471374512,-2.454308271408081,1.200882434844971,68.0,3.0,10.54,-22.35,6.565,5.969378348347307,-2.454308160262461,1.200882420868702
3.104974746704102,-3.269674301147461,0.5704265236854553,28.0,4.0,7.21,-46.48,4.545,3.104974862112384,-3.269674245828727,0.5704265349845957
4.37961483001709,5.375682830810547,0.9596914649009705,56.0,0.0,7.88,50.83,7.0,4.379614930869741,5.375682774916259,0.9596914924971796
5.846726894378662,2.923994779586792,1.24702262878418,77.0,1.0,10.8,26.57,6.655,5.846726824726888,2.923994690654807,1.247022648567997
5.92799711227417,0.2101179659366608,1.240281343460083,76.0,2.0,11.81,2.03,6.060000000000001,5.927997347847725,0.2101179632650137,1.240281373488978
5.970286846160889,-2.477858543395996,1.202711582183838,69.0,3.0,10.54,-22.54,6.575,5.970287031986651,-2.477858443591243,1.202711640093178
3.096167087554932,-3.284424066543579,0.5734175443649292,28.0,4.0,7.24,-46.69,4.55,3.096167134423166,-3.284424061786749,0.5734175250845343
4.380751132965088,5.337010860443115,0.9519633650779724,56.0,0.0,7.850000000000001,50.62000000000001,6.97,4.380751128573198,5.337010893888986,0.9519633753537677
5.844979286193848,2.896388530731201,1.239658117294312,77.0,1.0,10.76,26.36,6.640000000000001,5.844979147251522,2.896388520646905,1.239658140641894
5.928694725036621,0.1894241124391556,1.240281343460083,75.0,2.0,11.81,1.83,6.060000000000001,5.9286946810251,0.1894241108227699,1.240281373488978
5.970037460327148,-2.50344443321228,1.205670714378357,69.0,3.0,10.55,-22.75,6.585,5.970037569242001,-2.503444520588216,1.205670748660638
3.080650806427002,-3.292055368423462,0.5735743045806885,28.0,4.0,7.25,-46.9,4.545,3.080650838096102,-3.292055272808854,0.5735743147223462
4.382793426513672,5.297887325286865,0.9418660998344421,56.0,0.0,7.8,50.4,6.94,4.38279350267895,5.29788725946325,0.9418660726940724
5.846930980682373,2.8707115650177,1.236654400825501,77.0,1.0,10.75,26.15,6.63,5.846930907920781,2.870711576424077,1.23665435873791
5.934674263000488,0.1678436845541,1.239232420921326,75.0,2.0,11.79,1.62,6.065,5.934674097812269,0.1678436861793316,1.239232363104623
5.968602180480957,-2.531062841415405,1.209764838218689,69.0,3.0,10.57,-22.98,6.595,5.968602394953096,-2.531062942512936,1.209764783748448
3.071666240692139,-3.306663751602173,0.5773562788963318,27.0,4.0,7.29,-47.11,4.55,3.071666339815352,-3.306663821985012,0.5773562723490854
4.383361339569092,5.259207248687744,0.9354048371315002,57.0,0.0,7.78,50.19,6.91,4.38336150560302,5.259207139279926,0.9354048200349762
5.844354629516602,2.842910051345825,1.232722163200378,78.0,1.0,10.74,25.94,6.615,5.844354816556505,2.84291008328677,1.232722205745965
5.939926147460938,0.1462060064077377,1.241291046142578,73.0,2.0,11.8,1.41,6.07,5.939925956848212,0.1462059998246887,1.241291034679668
5.972896575927734,-2.557519197463989,1.214784383773804,69.0,3.0,10.59,-23.18,6.61,5.972896641570094,-2.557519206155083,1.214784433250848
3.062682628631592,-3.321322917938232,0.5803563594818115,23.0,4.0,7.32,-47.32,4.555,3.062682718733025,-3.321322937489427,0.580356364039103
4.383806705474854,5.220715522766113,0.9277744293212891,57.0,0.0,7.75,49.98,6.88,4.383806933876548,5.220715605036824,0.9277744002832142
5.841652393341065,2.815165519714356,1.228795170783997,82.0,1.0,10.73,25.73,6.600000000000001,5.841652593550313,2.815165613658579,1.228795159471759
5.945336818695068,0.123498946428299,1.242313504219055,72.0,2.0,11.8,1.19,6.075,5.945336840011591,0.1234989449396339,1.242313514938876
5.972309589385986,-2.583211660385132,1.217757940292358,69.0,3.0,10.6,-23.39,6.62,5.972309674366345,-2.583211712280801,1.217757941056207
3.049701690673828,-3.332833528518677,0.5827218294143677,20.0,4.0,7.350000000000001,-47.54,4.555,3.049701652395477,-3.332833642641071,0.5827218391789898
4.384025573730469,5.182287216186523,0.9201748371124268,58.0,0.0,7.72,49.77,6.850000000000001,4.384025398811108,5.182287095340896,0.9201748551456554
5.843451023101807,2.789687395095825,1.22467315196991,82.0,1.0,10.71,25.52,6.59,5.843451030602342,2.789687388850806,1.22467315045248
5.945713520050049,0.1037828177213669,1.242313504219055,71.0,2.0,11.8,1.0,6.075,5.94571368779154,0.1037828184649934,1.242313514938876
5.976832866668701,-2.608729839324951,1.222793698310852,69.0,3.0,10.62,-23.58,6.635,5.976832705625328,-2.608729855474016,1.222793666211081
3.037260055541992,-3.343762636184692,0.5850871801376343,20.0,4.0,7.38,-47.75,4.555,3.037260158349022,-3.343762663837219,0.5850871545623795
4.388647079467773,5.152997493743897,0.9139443039894104,59.0,0.0,7.69,49.58,6.83,4.388647078187048,5.152997438475679,0.9139443211615174
5.843691349029541,2.767292976379395,1.220557808876038,82.0,1.0,10.69,25.34,6.58,5.843691255084261,2.767293089894758,1.220557851915448
5.946053981781006,0.08198998868465424,1.242313504219055,67.0,2.0,11.8,0.79,6.075,5.946054134627756,0.08198999131828012,1.242313514938876
5.976028919219971,-2.634496927261353,1.225776553153992,70.0,3.0,10.63,-23.79,6.645000000000001,5.976028984553578,-2.634497020965213,1.22577649769481
3.021458387374878,-3.350961923599243,0.5868074893951416,20.0,4.0,7.41,-47.96,4.55,3.021458408564016,-3.350961963819242,0.5868074661713882
4.394566535949707,5.116375923156738,0.9047135710716248,59.0,0.0,7.640000000000001,49.34,6.805,4.3945667050902,5.116375849402937,0.9047135691250792
5.84662389755249,2.740003347396851,1.214195489883423,83.0,1.0,10.65,25.11,6.57,5.846623951768659,2.740003230182177,1.214195480635746
